rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
90,1080.01,1080,161032923,161032923.0,1,PC,18h25m28.4s,276.368325,-52d12m52.46s,-52.214573,-270.293,-69.55199999999999,2458654.06,3.965347,0.987454,4770.26123,2.034434,315.909422,1075.252335,12.7067,25.559,3296.0,4.96636,0.284,8/16/2019 20:20,9/2/2020 12:00
91,1081.01,1081,253728991,253728991.0,1,PC,18h48m33.7s,282.140409,-40d06m42.37s,-40.11177,-5.2139999999999995,-5.917999999999999,2458654.026,2.98278,3.109528,6136.231445,11.467011,315.909422,1075.252335,11.5247,354.05,6027.0,4.29978,1.23975,8/16/2019 20:20,11/5/2020 12:00
92,1082.01,1082,261108236,261108236.0,1,PC,05h33m06.19s,83.275809,-80d48m55.72s,-80.815478,-10.282,45.685,2459165.538,16.346925,2.8160000000000003,2614.0,2.84105,6.7889,449.0,11.8835,100.24799999999999,4310.0,4.57345,0.70258,8/16/2019 20:20,2/1/2021 16:00
93,1083.01,1083,322270620,322270620.0,1,PC,19h47m17.33s,296.82219399999997,-87d19m22.12s,-87.32281,-82.691,-290.716,2458666.87,12.958787,2.013102,3299.743164,2.7041720000000002,6.7889,449.0,12.0936,68.9109,3614.0,4.81257,0.44799999999999995,8/16/2019 20:20,12/17/2019 10:00
94,1084.01,1084,380589029,380589029.0,1,KP,17h55m33.77s,268.89070699999996,-61d44m50.64s,-61.7474,1.031,-17.577,2458653.974,1.348449,2.409878,19716.18555,16.823214,6.7889,449.0,12.2851,494.18199999999996,6346.0,4.3848400000000005,1.17,8/16/2019 20:20,12/17/2019 10:00
95,1085.01,1085,381979901,381979901.0,1,APC,05h10m25.3s,77.605399,-59d32m08.39s,-59.535664000000004,1.584,17.711,2459185.3419999997,3.2541189999999998,4.383,13410.0,14.8796,1520.71,449.0,11.6577,444.066,6102.0,4.286490000000001,1.28,8/16/2019 20:20,1/29/2021 10:00
96,1086.01,1086,468148930,468148930.0,1,PC,20h22m16.76s,305.56982,-88d34m06.58s,-88.568495,16.867,-14.683,2458655.294,3.717407,5.586155000000001,5061.526855,8.256839999999999,1520.71,449.0,12.2303,736.3969999999999,5818.0,4.33787,1.14878,8/16/2019 20:20,12/17/2019 10:00
97,1087.01,1087,426077080,426077080.0,1,FP,15h52m00.24s,238.00101099999998,-76d29m36.56s,-76.49349000000001,-5.337999999999999,-9.267000000000001,2458630.772,9.30992,3.464,2220.0,14.2968,215.208,1067.0,9.4142,416.25,6907.0,3.63,3.09,8/6/2019 19:30,7/1/2020 12:00
98,1088.01,1088,343648136,343648136.0,1,FA,18h09m14.73s,272.31138300000003,-76d18m03.44s,-76.300955,-23.549,-45.07899999999999,2458626.39,1.15395,2.2359999999999998,1550.0,5.48364,3534.3,2148.0,10.4613,240.90099999999998,6093.0,4.2,1.4,8/6/2019 19:30,10/30/2020 1:59
99,1089.01,1089,129319156,129319156.0,1,FP,15h15m22.33s,228.84306,-52d53m09.56s,-52.885989,-10.161,-5.871,2458643.103,4.73703,3.9019999999999997,2410.0,25.7144,53821.0,4243.0,10.3918,778.127,11600.0,4.13,2.48,8/6/2019 19:30,7/2/2020 12:00
100,109.01,109,29344935,29344935.01,1,KP,20h52m51.71s,313.215475,-25d41m14.55s,-25.687376,1.053,-9.881,2458326.128,2.766764,2.643398,15749.85667,12.499106,505.883054,1209.573553,13.2366,513.011,5346.0,4.488230000000001,0.984866,9/5/2018 18:34,10/2/2020 10:00
101,1090.01,1090,361034196,361034196.0,1,FP,16h08m03.92s,242.016315,-68d35m19.8s,-68.588832,5.989,2.5140000000000002,2458628.963,2.19296,4.586,4933.740234000001,22.776899,31883.5,3722.0,10.0196,566.502,7009.799805,3.6,2.95,8/6/2019 19:30,12/17/2019 10:00
102,1091.01,1091,193413306,193413306.0,1,PC,14h48m24.27s,222.10113399999997,-56d01m33.35s,-56.02593100000001,-4.775,-15.261,2458600.1780000003,1.7259799999999998,4.102,3290.0,13.5591,11091.2,2858.0,9.3529,321.671,7348.0,3.9,2.39,8/6/2019 19:29,10/30/2020 1:59
103,1092.01,1092,387079085,387079085.0,1,FP,14h28m05.49s,217.02288199999998,-64d38m03.43s,-64.63428499999999,-49.038999999999994,-21.072,2458601.381,1.1923,3.1189999999999998,3730.0,30.666,40771.2,3958.0,9.0039,209.919,6534.0,3.95,2.04,8/6/2019 19:29,5/20/2020 16:00
104,1093.01,1093,382331352,382331352.0,1,FP,14h23m13.26s,215.80526400000002,-63d02m45.54s,-63.04598299999999,-3.135,-4.442,2458601.338,11.47606,6.082999999999999,3050.0,30.666,40771.2,3958.0,10.0067,1710.22,6534.0,3.95,2.04,8/6/2019 19:29,5/20/2020 16:00
105,1094.01,1094,136274063,136274063.0,1,APC,15h21m59.72s,230.498827,-53d49m10.56s,-53.819601,-2.718,-4.896,2458640.614,0.59706,0.6809999999999999,1030.0,9.05357,5261.65,2372.0,9.9806,426.00300000000004,7710.0,3.98,2.28,8/6/2019 19:29,11/30/2020 3:13
106,1095.01,1095,375223080,375223080.0,1,PC,08h55m52.55s,133.968965,-75d55m34.27s,-75.926187,-4.136,11.357999999999999,2458572.2430000002,1.4821600000000001,1.8,1890.0,11.8191,2534.92,1976.0,10.4291,582.521,7066.0,3.78,2.66,8/12/2019 16:22,10/30/2020 1:59
107,1096.01,1096,375225453,375225453.0,1,PC,08h55m18.4s,133.826684,-73d10m23.91s,-73.17330799999999,-21.883000000000003,19.084,2458571.699,0.92145,1.4180000000000001,370.0,5.3966400000000005,3276.39,2107.0,10.11,490.288,6553.0,3.65,2.89,8/12/2019 16:22,10/30/2020 1:59
108,1097.01,1097,360630575,360630575.0,1,PC,12h39m06.21s,189.775859,-74d34m26.47s,-74.57401999999999,-50.358999999999995,-6.874,2458604.576,9.18757,2.343,510.0,2.3155099999999997,70.074,806.0,8.7215,79.5561,5876.0,4.48,0.98,8/12/2019 16:22,10/30/2020 1:59
109,1098.01,1098,383390264,383390264.0,1,CP,12h50m21.43s,192.58928500000002,-88d07m16s,-88.121111,-18.776,-18.086,2458629.9080000003,10.182942,2.853988,715.1789150000001,3.261809,196.69814499999998,955.146119,8.7581,105.096,6153.0,4.34814,1.19977,8/16/2019 20:20,1/28/2021 12:00
110,1099.01,1099,290348383,290348383.0,1,PC,21h54m52.36s,328.718171,-77d20m19.69s,-77.338802,224.864,-186.625,2458658.789,6.4416150000000005,1.797168,854.541626,3.1117209999999997,196.69814499999998,955.146119,7.3661,23.605999999999998,4867.0,4.438,1.0,8/15/2019 15:39,10/30/2020 1:59
111,110.01,110,281459670,281459670.0,1,KP,00h22m28.45s,5.618525,-59d56m33.32s,-59.942589,-22.309,-4.893,2458328.04,3.174166,2.678868,15677.32477,14.755899,718.965491,1320.677445,11.6714,342.14,5943.0,4.4252400000000005,1.15706,9/5/2018 18:34,11/6/2020 16:00
112,1100.01,1100,318608749,318608749.0,1,PC,00h36m30.27s,9.126138000000001,-83d34m01.44s,-83.56706700000001,-0.23,1.169,2458341.917,20.073079999999997,4.055,1230.0,4.1849300000000005,40.032,700.0,10.5135,205.43,6033.0,4.37,1.15,8/15/2019 15:39,5/20/2020 16:00
113,1101.01,1101,271581073,271581073.0,1,PC,21h18m12.35s,319.551469,-77d31m44.81s,-77.529113,16.363,-5.515,2459037.442,2.6690080000000003,1.769073,3344.040757,10.226474000000001,1697.6918899999998,1637.1349050000001,10.5891,262.79400000000004,5803.5,4.07,1.56013,8/15/2019 15:39,11/5/2020 12:00
114,1102.01,1102,311890977,311890977.0,1,FP,17h32m00.77s,263.00320899999997,-76d51m29.75s,-76.858265,-33.273,-100.01299999999999,2458627.804,6.633710000000001,2.122,1555.339966,2.75375,1697.6918899999998,1637.1349050000001,10.5652,58.0624,4138.100098,4.54,0.63,8/15/2019 15:39,12/17/2019 10:00
115,1103.01,1103,351603103,351603103.0,1,PC,20h40m20.82s,310.086743,-63d47m23.87s,-63.789963,17.057000000000002,-25.094,2458655.0519999997,2.94256,4.376,4810.0,24.976,2013.56,1866.0,10.5598,320.212,4437.0,4.54,3.13,8/15/2019 15:39,10/30/2020 1:59
116,1104.01,1104,451599528,451599528.0,1,PC,18h38m53.11s,279.72128599999996,-85d42m32.89s,-85.709137,147.495,-42.056999999999995,2458652.1459999997,2.94256,9.161,5380.0,17.9587,2013.56,1866.0,7.5622,70.0154,6058.6,4.2,1.39,8/15/2019 15:39,5/20/2020 16:00
117,1105.01,1105,274151135,274151135.0,1,PC,09h44m12.95s,146.053969,-89d28m17.45s,-89.471513,-18.368,8.978,2458630.656,10.86855,2.574,1370.0,3.0762400000000003,49.6326,739.0,10.2809,79.5225,4664.0,4.55,0.76,8/15/2019 15:39,5/20/2020 16:00
118,1106.01,1106,384513078,384513078.0,1,PC,16h52m26.41s,253.11003300000002,-79d08m06.66s,-79.135182,10.475999999999999,-8.299,2458630.719,11.1149,2.26,900.0,14.7645,21.9713,603.0,10.0717,523.425,5042.0,4.55,4.94,8/15/2019 15:39,5/20/2020 16:00
119,1107.01,1107,394561119,394561119.0,1,PC,10h22m25.89s,155.60786299999998,-82d13m07.93s,-82.218869,9.065,2.8960000000000004,2458601.988,4.07833,4.803999999999999,6630.0,14.5232,1535.02,1743.0,10.0068,281.314,6501.0,4.08,1.75,8/15/2019 15:39,10/30/2020 1:59
120,1108.01,1108,295599256,295599256.0,1,FP,18h16m53.19s,274.22161800000003,-68d11m52s,-68.197779,6.355,-13.85,2458655.549,7.143860000000001,1.4669999999999999,11146.40039,22.153098999999997,1535.02,1743.0,9.941,417.08,7860.0,4.15,1.91,8/15/2019 15:39,3/4/2020 12:58
121,1109.01,1109,50309953,50309953.01,1,FP,02h00m47.64s,30.198486,-77d36m37.35s,-77.610376,58.003,-33.25,2458329.982,7.04082,3.2489999999999997,1500.160034,3.96691,1535.02,1743.0,9.7906,102.238,5317.0,4.49,0.93,8/15/2019 15:39,12/17/2019 10:00
122,111.01,111,355703913,355703913.0,1,KP,00h03m05.88s,0.774487,-62d28m09.54s,-62.469317000000004,2.8939999999999997,4.9110000000000005,2458326.106,2.106098,1.5747659999999999,12430.50297,16.683676000000002,1535.02,1743.0,13.183,508.842,5380.0,4.4337,0.98,9/5/2018 18:34,10/2/2020 16:00
123,1110.01,1110,446549905,446549905.0,1,FP,19h07m10.04s,286.791829,-58d41m50.07s,-58.697242,3.8789999999999996,-6.843,2458654.609,2.45466,2.331,4220.0,10.9489,1347.37,1687.0,9.6789,243.838,6610.0,4.15,1.64,8/15/2019 15:39,7/24/2020 12:00
124,1111.01,1111,412014494,412014494.0,1,FP,19h25m29.71s,291.373783,-60d56m27.75s,-60.941042,15.517000000000001,-8.387,2458663.002,11.46597,1.6980000000000002,7250.0,19.5843,48.7332,736.0,9.3871,312.461,7262.0,4.0,2.13,8/15/2019 15:39,7/28/2020 12:00
125,1112.01,1112,369864738,369864738.0,1,FP,10h54m30.94s,163.628917,-87d16m11.05s,-87.269735,-5.215,-8.357999999999999,2458626.542,2.78186,2.456,490.0,4.925669999999999,1323.21,1680.0,9.5162,292.085,6819.0,3.92,2.21,8/15/2019 15:39,5/20/2020 16:00
126,1113.01,1113,290348382,290348382.0,1,FP,21h54m50.6s,328.710839,-77d20m14.76s,-77.33743299999999,247.896,-157.626,2458658.787,6.4404900000000005,1.854,7920.0,4.90147,7.46851,460.0,9.66865,23.8853,3469.0,4.71,0.53,8/15/2019 15:39,7/24/2020 12:00
127,1114.01,1114,409934330,409934330.0,1,APC,20h08m35.45s,302.147728,-71d33m08.79s,-71.55244300000001,4.3,12.5,2459038.623,2.488885,3.1066,3465.6096399999997,4.90147,773.30295,1344.95318,8.1129,174.475,8048.0,4.438,0.53,8/15/2019 15:39,10/30/2020 1:59
128,1115.01,1115,379286801,379286801.0,1,APC,18h53m12.44s,283.301843,-54d54m38.9s,-54.91080600000001,-3.758,-12.915999999999999,2458658.327,4.45199,2.109,8483.38,15.8858,1013.74,1571.0,10.526,359.215,6708.3,4.2,1.57,8/15/2019 15:39,11/30/2020 3:13
129,1116.01,1116,304100538,304100538.0,1,PC,01h50m47.99s,27.699972,-75d50m55.59s,-75.848774,10.497,-3.8360000000000003,2458325.663,5.00999,1.5490000000000002,432.0,1.87715,90.9776,860.0,9.5268,94.4178,5551.0,4.46214,0.91,8/15/2019 15:39,11/20/2020 16:00
130,1117.01,1117,295541511,295541511.0,1,PC,18h14m24.49s,273.602061,-66d25m11.91s,-66.419974,-15.32,-38.643,2458656.133,2.2267,2.0140000000000002,710.0,2.70289,728.698,1447.0,10.4055,167.59799999999998,5731.0,4.43,1.02,8/15/2019 15:39,11/5/2020 12:00
131,1118.01,1118,90919952,90919952.01,1,FP,18h29m43.9s,277.43293700000004,-44d37m31.82s,-44.625506,-0.54,-5.003,2458660.163,4.13812,3.911,5560.0,2.70289,613.964,1386.0,10.5084,167.59799999999998,4898.4,4.43,1.02,8/22/2019 14:42,5/20/2020 16:00
132,1119.01,1119,261369656,261369656.0,1,APC,19h30m25.16s,292.604815,-46d16m41.07s,-46.278074,19.136,-29.092,2458666.522,10.95663,3.588,3830.0,23.9726,619.065,1389.0,10.5024,421.51800000000003,6456.0,3.92,2.07,8/22/2019 14:42,11/30/2020 3:13
133,112.01,112,388104525,388104525.0,1,KP,03h43m44.07s,55.933639,-65d11m37.61s,-65.19378,21.125999999999998,16.543,2459167.344,2.499803,2.7560000000000002,14870.0,14.6162,713.0139999999999,1439.0,11.6035,302.448,5650.0,4.28867,1.14,9/5/2018 18:34,2/1/2021 10:00
134,1120.01,1120,143257766,143257766.0,1,FP,19h33m33.43s,293.389272,-45d53m33.6s,-45.892666999999996,11.184000000000001,3.978,2458656.449,1.66255,3.285,6140.0,13.1846,6967.56,2545.0,10.4063,386.32300000000004,7301.0,4.23,1.64,8/22/2019 14:42,9/18/2020 12:02
135,1121.01,1121,24094603,24094603.01,1,FP,17h58m35.67s,269.648642,-46d03m55.88s,-46.065523,2.307,-2.24,2458658.61,4.07611,2.062,1454.180054,13.1846,6967.56,2545.0,11.0605,338.644,7301.0,4.23,1.64,8/22/2019 14:42,12/17/2019 10:00
136,1122.01,1122,304774444,304774444.0,1,FP,18h45m28.68s,281.369481,-52d15m46.54s,-52.262928,4.1,-24.9,2458658.774,3.6265400000000003,3.298,910.0,4.22803,944.6089999999999,2545.0,10.2934,249.826,6317.0,4.23,1.38,8/22/2019 14:42,7/24/2020 12:00
137,1123.01,1123,469782185,469782185.0,1,APC,19h29m33.96s,292.391505,-37d18m14.43s,-37.304009,-20.519000000000002,1.569,2458658.0409999997,1.20928,1.886,11883.799809999999,15.1764,944.6089999999999,2545.0,10.2398,161.93200000000002,5159.799805,4.23,1.27,8/22/2019 14:42,11/30/2020 3:13
138,1124.01,1124,128790976,128790976.0,1,APC,20h00m51.1s,300.212928,-43d58m57.1s,-43.982529,57.283,-119.195,2458657.431,3.51874,2.739,5770.0,21.1311,3347.64,2119.0,7.2235,75.7145,6690.0,4.24,1.49,8/22/2019 14:42,11/30/2020 3:13
139,1125.01,1125,80166433,80166433.01,1,PC,19h53m09.05s,298.287708,-46d22m11.97s,-46.369991,11.24,6.895,2458656.149,1.5460200000000002,0.852,440.0,6.07245,1128.98,1614.0,8.0465,237.593,8271.0,3.95,2.5,8/22/2019 14:42,10/30/2020 1:59
140,1126.01,1126,405862830,405862830.0,1,FP,18h36m14.99s,279.062469,-43d37m14.18s,-43.620606,6.138,10.755,2458658.248,1.62652,3.355,975.82,2.6226700000000003,2204.18,1908.0,10.3579,97.8115,5034.0,4.64,0.76,8/22/2019 14:42,7/14/2020 10:00
141,1127.01,1127,269450900,269450900.0,1,FP,19h28m46.87s,292.19529700000004,-36d00m00.94s,-36.00026,1.909,-0.11699999999999999,2458657.631,2.32439,4.453,2704.179932,2.6226700000000003,2204.18,1908.0,7.3163,177.74099999999999,8268.5,3.93,0.76,8/22/2019 14:42,12/17/2019 10:00
142,1128.01,1128,425721385,425721385.0,1,FP,19h19m02.83s,289.761799,-43d04m27.2s,-43.074222999999996,17.105,-55.58,2458663.152,13.5499,1.795,1180.0,6.24633,31.6652,660.0,9.7298,222.52900000000002,6209.0,4.09,1.63,8/22/2019 14:42,5/20/2020 16:00
143,1129.01,1129,91576611,91576611.01,1,FP,18h56m37.91s,284.157959,-29d23m54.09s,-29.398357,17.883,-14.764000000000001,2458659.069,4.43651,3.365,1520.0,19.9664,8233.41,2653.0,8.7823,247.41400000000002,7101.9,3.91,2.32,8/22/2019 14:42,6/22/2020 12:00
144,113.01,113,97409519,97409519.01,1,KP,22h10m51.44s,332.714337,-30d44m58.99s,-30.749719,-0.71,-14.515999999999998,2458327.0530000003,3.3728769999999995,2.63426,17163.604190000002,14.201803,615.165921,1270.1874480000001,12.1893,448.63699999999994,6050.0,4.45061,1.02,9/5/2018 18:34,10/27/2020 16:00
145,1130.01,1130,254113311,254113311.0,1,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,-27.18,2458657.898,8.34998,1.8359999999999999,16680.0,11.1424,19.9348,588.0,10.1429,58.2609,4236.0,4.52,0.74,8/22/2019 14:42,1/12/2021 16:00
146,1130.02,1130,254113311,254113311.0,2,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,-27.18,2458658.738,4.06719,1.7830000000000001,2152.9,3.5161599999999997,48.044,733.0,10.1429,58.2609,4236.0,4.52,0.69,9/3/2019 17:42,2/12/2021 16:00
147,1131.01,1131,198213332,198213332.0,1,PC,16h33m44.05s,248.433545,+61d43m06s,61.718334,-4.999,6.335,2458684.06,0.58603,0.7120000000000001,430.0,5.55614,1042.07,1582.0,9.2872,222.74,5579.0,3.67,2.4,8/27/2019 16:09,9/23/2020 10:00
148,1132.01,1132,267489265,267489265.0,1,FP,19h55m07.51s,298.781281,+54d46m53.2s,54.781445,-7.484,-20.775,2458683.679,1.5505799999999998,2.9560000000000004,303.894989,3.4818800000000003,1042.07,1582.0,9.2293,286.668,7851.0,4.17,1.82,8/27/2019 16:09,12/17/2019 10:00
149,1133.01,1133,69997672,69997672.01,1,PC,19h39m17.78s,294.824079,+31d57m28.93s,31.958037,-5.0489999999999995,-28.421,2458684.235,1.80709,3.2969999999999997,450.0,4.862419999999999,7233.01,2569.0,9.11458,233.36900000000003,6244.0,3.84,2.2,9/3/2019 15:31,5/20/2020 16:00
150,1134.01,1134,122220263,122220263.0,1,FP,19h20m05.03s,290.02096,+36d38m15.99s,36.637774,21.767,15.98,2458688.528,1.80709,7.142,11740.0,18.2358,7233.01,2569.0,9.03609,170.732,6277.0,4.09,1.65,9/3/2019 15:31,5/20/2020 16:00
151,1135.01,1135,154872375,154872375.0,1,PC,12h53m35.13s,193.39637,+85d07m46.18s,85.12949499999999,16.883,5.0760000000000005,2458684.152,8.027722,4.449507,5655.259395,8.818491999999999,246.92552999999998,1011.0234949999999,9.02855,114.04799999999999,5962.7,4.38,1.15415,8/27/2019 16:09,1/9/2021 12:01
152,1136.01,1136,142276270,142276270.0,1,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458686.067,12.518414,4.119730000000001,2126.821045,4.55992,83.344566,770.617859,8.9361,84.5362,5729.0,4.47,0.977727,8/27/2019 16:09,3/25/2020 12:00
153,1136.02,1136,142276270,142276270.0,2,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458688.7169999997,6.256742,3.4720809999999998,915.2022710000001,3.00227,210.125473,971.045166,8.9361,84.5362,5729.0,4.47,0.977727,10/17/2019 0:30,3/25/2020 12:00
154,1136.03,1136,142276270,142276270.0,3,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458699.385,26.321863,5.207007,1596.1286619999998,4.037326999999999,30.940040999999997,601.519836,8.9361,84.5362,5729.0,4.47,0.977727,11/15/2019 23:57,3/25/2020 12:00
155,1136.04,1136,142276270,142276270.0,4,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458697.756,18.804756,4.591275,628.589713,2.540807,48.445427,672.8727610000001,8.9361,84.5362,5729.0,4.47,0.977727,7/16/2020 4:56,7/17/2020 13:08
156,1137.01,1137,89389197,89389197.01,1,PC,20h04m42.64s,301.17768,+30d24m35.82s,30.409951,0.16699999999999998,11.867,2458684.63,1.32047,1.181,850.0,41.8014,3011.4,2063.0,9.00558,419.435,4919.6,4.47,6.44,9/3/2019 15:31,5/20/2020 16:00
157,1138.01,1138,110428269,110428269.0,1,FP,19h25m51.14s,291.463084,+25d11m21.97s,25.189436999999998,1.4669999999999999,-4.587,2458684.205,0.64971,2.076,620.0,6.23181,83182.0,4731.0,8.90601,395.12,9994.0,4.02,2.59,9/3/2019 15:31,5/24/2020 12:00
158,1139.01,1139,202563254,202563254.0,1,PC,20h16m08.24s,304.034336,+31d55m32.47s,31.925687,18.077,6.707000000000001,2458686.5730000003,4.473330000000001,5.069,1130.0,7.0803,15455.7,3106.0,8.861930000000001,238.726,7947.0,4.2,1.83,9/3/2019 15:31,5/20/2020 16:00
159,114.01,114,25155310,25155310.01,1,KP,04h13m29.93s,63.374706,-69d13m35.73s,-69.22659300000001,63.13399999999999,53.433,2459202.338,3.288877,3.406304,6640.100103,10.174362,759.310388,1338.8273789999998,10.6103,216.52599999999998,5800.0,4.2800400000000005,1.24175,9/5/2018 18:34,2/18/2021 16:00
160,1140.01,1140,320525204,320525204.0,1,APC,17h39m50.77s,264.961539,+56d04m44.31s,56.078974,-4.979,13.370999999999999,2458686.3430000003,13.7336,2.412,3741.5900880000004,9.211210000000001,5.720219999999999,430.0,8.88797,121.182,5941.5,4.2800400000000005,1.37,8/27/2019 16:09,11/30/2020 3:13
161,1141.01,1141,159510109,159510109.0,1,APC,16h30m08.33s,247.53472200000002,+80d18m27.96s,80.307766,-18.335,66.536,2458687.598,16.947643,7.5709029999999995,11700.79102,13.617156,78.26984399999999,758.60968,8.8523,97.3391,5894.700195,4.37,1.1179,8/27/2019 16:09,11/30/2020 3:13
162,1142.01,1142,284450803,284450803.0,1,APC,19h22m50.15s,290.708965,+56d36m55.39s,56.615386,6.716,-14.218,2458685.25,3.3690800000000003,2.176,3704.889893,17.9527,78.26984399999999,758.60968,8.64028,299.29400000000004,7518.0,3.82,2.68,8/27/2019 16:09,11/30/2020 3:13
163,1143.01,1143,160268701,160268701.0,1,FP,12h10m09.28s,182.538652,+77d21m08.15s,77.352264,-36.299,4.191,2458694.079,11.196019999999999,4.265,2814.399902,13.4737,78.26984399999999,758.60968,8.63287,191.984,6152.0,3.84,2.31,8/27/2019 16:09,12/15/2020 12:01
164,1144.01,1144,28230919,28230919.01,1,KP,19h50m50.44s,297.710176,+48d04m54.71s,48.081864,125.984,232.988,2458687.206,4.887823,2.359828,4238.70166,4.874547,100.86608100000001,808.269226,8.5077,37.7647,4757.299805,4.56,0.77,8/27/2019 16:09,1/21/2020 16:00
165,1145.01,1145,350995812,350995812.0,1,PC,19h27m41.14s,291.92142,+36d31m47.63s,36.529897999999996,6.892,6.1370000000000005,2458685.816,2.9716400000000003,1.534,7350.0,4.874547,3089.18,2076.0,8.5011,438.395,8562.5,4.56,0.77,9/3/2019 15:31,10/30/2020 1:59
166,1146.01,1146,21755546,21755546.01,1,APC,19h29m08.83s,292.286802,+30d17m50.38s,30.297328999999998,2.072,-1.714,2458684.131,0.65957,1.546,773.3690190000001,4.874547,3089.18,2076.0,8.40386,411.30699999999996,8598.700195,4.1,0.77,9/3/2019 15:31,11/30/2020 3:13
167,1147.01,1147,288391628,288391628.0,1,FP,17h47m50.93s,266.962207,+83d25m43.77s,83.428826,0.631,34.935,2458692.142,10.92746,1.9280000000000002,4050.0,25.4722,104.906,891.0,8.36544,218.25799999999998,6259.0,3.59,2.92,8/27/2019 16:09,5/20/2020 16:00
168,1148.01,1148,349827430,349827430.0,1,KP,10h47m38.17s,161.909027,+71d39m20.62s,71.655727,-56.184,-34.808,2458684.8219999997,5.5511099999999995,4.315966,8593.673655,14.639161999999999,784.448653,1349.7734460000001,7.9179,96.5173,6403.9,4.16,1.54867,8/27/2019 16:09,3/4/2020 13:49
169,1149.01,1149,117789567,117789567.0,1,APC,20h03m05.76s,300.774016,+26d53m31.29s,26.892025,3.5380000000000003,1.463,2458684.489,2.32063,1.331,1780.0,14.639161999999999,4229.19,2246.0,7.9172,632.553,8737.5,4.16,1.54867,9/3/2019 15:31,5/20/2020 16:00
170,115.01,115,281541555,281541555.0,1,KP,00h26m48.63s,6.70264,-56d18m57.97s,-56.316102,21.46,7.316,2458329.901,4.743395,2.315485,12080.021,9.854356,209.709517,970.5642369999999,13.0417,453.80800000000005,5377.0,4.42476,0.8775850000000001,9/5/2018 18:34,11/6/2020 16:00
171,1150.01,1150,16740101,16740101.01,1,KP,20h31m26.38s,307.8599,+39d56m20.1s,39.938916,16.727999999999998,21.478,2458683.445,1.48112,3.853192,7181.553711,20.191759,33325.83203,3446.0124509999996,7.582039999999999,204.455,9435.0,4.11,2.28773,9/3/2019 15:31,12/17/2019 10:00
